"creditcardid","cardtype"
5831,SuperiorCard
9539,SuperiorCard
16929,ColonialVoice
402,ColonialVoice
10008,SuperiorCard
17962,SuperiorCard
8754,Vista
5785,Distinguish
15396,SuperiorCard
14686,ColonialVoice
3907,SuperiorCard
16033,SuperiorCard
15114,Vista
10393,Vista
6957,Vista
15218,Vista
12327,SuperiorCard
5409,SuperiorCard
16497,Vista
6653,Distinguish
843,ColonialVoice
9297,Distinguish
741,Vista
6861,Distinguish
10924,SuperiorCard
5499,Vista
9660,ColonialVoice
17938,SuperiorCard
10400,Vista
11839,ColonialVoice
4785,ColonialVoice
11236,Distinguish
11850,Distinguish
6549,Distinguish
15864,Vista
7918,ColonialVoice
1700,ColonialVoice
10735,Vista
9372,ColonialVoice
1826,SuperiorCard
9960,Distinguish
18000,Distinguish
8445,SuperiorCard
6297,SuperiorCard
16820,SuperiorCard
6952,Vista
18302,ColonialVoice
13994,Distinguish
2787,ColonialVoice
18313,SuperiorCard
11768,Distinguish
13100,Vista
9712,Distinguish
16018,Vista
3180,SuperiorCard
9644,Distinguish
3201,Distinguish
7152,Distinguish
16861,Distinguish
1943,ColonialVoice
4278,Distinguish
13633,SuperiorCard
6436,ColonialVoice
3181,ColonialVoice
9869,SuperiorCard
4554,ColonialVoice
8944,ColonialVoice
7014,Distinguish
1037,SuperiorCard
5712,Distinguish
7921,Vista
13507,SuperiorCard
8075,Distinguish
4313,ColonialVoice
10574,ColonialVoice
14247,ColonialVoice
14790,ColonialVoice
471,Distinguish
3023,Vista
11678,SuperiorCard
11167,SuperiorCard
7082,Vista
13311,ColonialVoice
1691,Vista
17110,Vista
18109,ColonialVoice
1439,SuperiorCard
2645,Distinguish
1994,ColonialVoice
14055,SuperiorCard
1786,ColonialVoice
10192,Vista
10365,SuperiorCard
7542,ColonialVoice
5799,Distinguish
14136,SuperiorCard
7287,SuperiorCard
1033,Vista
7425,SuperiorCard
463,Vista
11194,ColonialVoice
11,SuperiorCard
8873,ColonialVoice
17161,ColonialVoice
12856,Distinguish
6458,Vista
18905,Distinguish
252,SuperiorCard
16840,SuperiorCard
13574,ColonialVoice
15442,ColonialVoice
624,ColonialVoice
4515,SuperiorCard
18848,Vista
7772,Distinguish
1915,ColonialVoice
10033,SuperiorCard
1262,ColonialVoice
12520,Distinguish
11618,Vista
9442,ColonialVoice
14987,ColonialVoice
17902,Vista
18560,ColonialVoice
177,Vista
4773,Distinguish
16824,SuperiorCard
2061,SuperiorCard
18892,ColonialVoice
10242,Distinguish
6432,Distinguish
10224,SuperiorCard
1413,ColonialVoice
925,Distinguish
12360,SuperiorCard
4204,Distinguish
457,ColonialVoice
16032,Distinguish
792,ColonialVoice
2195,SuperiorCard
13080,SuperiorCard
9203,SuperiorCard
3847,Distinguish
18627,ColonialVoice
4883,Vista
19062,Distinguish
16358,SuperiorCard
4519,Distinguish
6467,Vista
7776,ColonialVoice
6996,Distinguish
13942,Distinguish
10484,Distinguish
4347,ColonialVoice
8288,SuperiorCard
15105,Distinguish
4716,SuperiorCard
18521,Distinguish
6878,SuperiorCard
7006,Vista
1633,Distinguish
16008,SuperiorCard
12269,SuperiorCard
10388,ColonialVoice
18551,Distinguish
7672,ColonialVoice
574,ColonialVoice
5224,ColonialVoice
2422,SuperiorCard
5935,Distinguish
3731,ColonialVoice
6906,Vista
10978,ColonialVoice
16855,SuperiorCard
1697,ColonialVoice
18835,Distinguish
17210,Vista
4395,ColonialVoice
2354,ColonialVoice
690,Distinguish
2587,Vista
3827,SuperiorCard
14955,SuperiorCard
14900,ColonialVoice
16877,ColonialVoice
2739,Distinguish
14731,ColonialVoice
4989,ColonialVoice
3714,Distinguish
18441,Distinguish
9981,Distinguish
18414,SuperiorCard
9267,ColonialVoice
9696,ColonialVoice
7833,ColonialVoice
11719,ColonialVoice
10703,Vista
1649,Vista
10604,ColonialVoice
9262,Vista
2541,Distinguish
941,ColonialVoice
11890,ColonialVoice
11715,ColonialVoice
1629,ColonialVoice
7862,SuperiorCard
17315,SuperiorCard
15835,Vista
13906,ColonialVoice
14281,Distinguish
17591,Vista
779,Vista
15126,SuperiorCard
15428,ColonialVoice
11317,ColonialVoice
15469,Vista
6415,Distinguish
1434,Vista
4355,Distinguish
17911,SuperiorCard
9956,Vista
11239,SuperiorCard
3926,ColonialVoice
1284,Distinguish
14951,SuperiorCard
5503,ColonialVoice
4417,SuperiorCard
8524,Vista
3468,SuperiorCard
12565,ColonialVoice
4969,Distinguish
12002,Vista
47,Distinguish
4084,ColonialVoice
4622,SuperiorCard
3313,Vista
7134,Distinguish
15000,Distinguish
961,SuperiorCard
18552,ColonialVoice
15292,Distinguish
14525,Distinguish
4440,SuperiorCard
10238,Vista
14773,ColonialVoice
12309,Vista
10817,SuperiorCard
629,ColonialVoice
11362,Vista
3219,Distinguish
14387,ColonialVoice
7123,ColonialVoice
11139,Vista
19142,Distinguish
6568,Vista
14219,Vista
15854,Distinguish
12710,Vista
1588,Distinguish
2017,ColonialVoice
11690,Vista
15703,SuperiorCard
6213,Vista
18640,Distinguish
10440,ColonialVoice
17178,SuperiorCard
12905,SuperiorCard
7717,Vista
14494,SuperiorCard
11848,SuperiorCard
8456,Vista
14677,Distinguish
3067,ColonialVoice
10104,SuperiorCard
16050,ColonialVoice
9710,Distinguish
10229,Vista
17002,SuperiorCard
9873,Distinguish
16962,Distinguish
9538,Vista
10698,Distinguish
7990,Distinguish
8412,SuperiorCard
340,Distinguish
5911,Distinguish
1883,ColonialVoice
579,ColonialVoice
17666,SuperiorCard
11408,Distinguish
2276,SuperiorCard
15702,Distinguish
11748,ColonialVoice
8484,Distinguish
1750,ColonialVoice
16743,Distinguish
988,ColonialVoice
1251,Distinguish
14319,ColonialVoice
14971,ColonialVoice
10065,ColonialVoice
9485,ColonialVoice
1477,Vista
10794,Vista
11997,Distinguish
12190,ColonialVoice
12499,Distinguish
1669,Distinguish
5622,SuperiorCard
16818,Vista
17584,ColonialVoice
10383,ColonialVoice
4707,SuperiorCard
4078,Distinguish
2016,SuperiorCard
17473,Distinguish
6775,SuperiorCard
17394,Distinguish
9245,Vista
2627,SuperiorCard
17711,Vista
15585,SuperiorCard
18111,Vista
11945,Distinguish
16460,Distinguish
11897,Vista
325,Vista
1169,Distinguish
13126,SuperiorCard
9331,Vista
5273,ColonialVoice
5566,SuperiorCard
5039,Vista
17585,Distinguish
6913,SuperiorCard
640,Distinguish
10779,ColonialVoice
6046,SuperiorCard
12223,ColonialVoice
4706,Vista
815,SuperiorCard
6363,SuperiorCard
5291,ColonialVoice
13656,Vista
89,SuperiorCard
11306,SuperiorCard
969,SuperiorCard
4375,SuperiorCard
2364,SuperiorCard
16035,SuperiorCard
17186,SuperiorCard
18712,ColonialVoice
12043,Distinguish
16952,Vista
328,SuperiorCard
16892,SuperiorCard
1381,Vista
16600,ColonialVoice
11854,ColonialVoice
5342,Vista
10854,SuperiorCard
13985,Vista
12222,ColonialVoice
17870,Vista
18085,Distinguish
11012,Vista
17750,Distinguish
1112,ColonialVoice
8639,Distinguish
10953,Distinguish
10167,Distinguish
17434,SuperiorCard
1183,SuperiorCard
1554,SuperiorCard
14374,SuperiorCard
10853,Distinguish
15823,SuperiorCard
16775,Vista
8680,Distinguish
9588,Distinguish
14886,Distinguish
2518,Distinguish
10431,SuperiorCard
13684,ColonialVoice
12714,SuperiorCard
11921,SuperiorCard
5249,Distinguish
8919,Vista
18839,SuperiorCard
13458,SuperiorCard
17603,Distinguish
18298,ColonialVoice
4750,Distinguish
15638,ColonialVoice
10954,Distinguish
3830,SuperiorCard
7636,Vista
4113,Vista
17102,SuperiorCard
13871,ColonialVoice
16461,Vista
10709,Vista
5335,Vista
18615,Vista
19115,Vista
4144,ColonialVoice
13173,Distinguish
416,Vista
1622,Distinguish
9013,ColonialVoice
212,SuperiorCard
13891,SuperiorCard
2533,Vista
12001,Distinguish
8370,ColonialVoice
12432,SuperiorCard
3417,Distinguish
133,Distinguish
900,ColonialVoice
18633,ColonialVoice
12574,Vista
4103,SuperiorCard
13096,ColonialVoice
5274,SuperiorCard
827,Vista
7970,ColonialVoice
872,Distinguish
6621,SuperiorCard
17492,Vista
738,Distinguish
18825,ColonialVoice
13090,Vista
2944,Distinguish
12038,ColonialVoice
18463,Vista
18666,Distinguish
5999,SuperiorCard
4742,SuperiorCard
1286,ColonialVoice
2857,Vista
18603,ColonialVoice
13114,Vista
16108,Vista
2484,Distinguish
13292,Distinguish
14447,SuperiorCard
2771,SuperiorCard
12042,Distinguish
2123,ColonialVoice
15503,Vista
3806,ColonialVoice
11880,Vista
18235,Vista
13471,ColonialVoice
4781,ColonialVoice
673,SuperiorCard
6429,Distinguish
13880,ColonialVoice
10461,ColonialVoice
6094,Vista
1343,Distinguish
14726,Vista
4275,ColonialVoice
6765,ColonialVoice
18185,Vista
6275,Distinguish
2303,Distinguish
8339,Distinguish
4153,SuperiorCard
12807,Distinguish
9425,Distinguish
10570,Distinguish
3929,Vista
15646,ColonialVoice
1749,Vista
6434,ColonialVoice
17013,ColonialVoice
7215,Distinguish
11614,SuperiorCard
434,Distinguish
11595,SuperiorCard
1661,ColonialVoice
10086,SuperiorCard
2492,ColonialVoice
13009,SuperiorCard
9577,Distinguish
2494,Distinguish
931,ColonialVoice
6478,SuperiorCard
16994,Vista
8440,ColonialVoice
46,SuperiorCard
17387,ColonialVoice
10637,SuperiorCard
4586,Vista
2353,Vista
6035,ColonialVoice
8053,SuperiorCard
12533,ColonialVoice
7803,ColonialVoice
7529,SuperiorCard
7166,Distinguish
7474,Distinguish
13550,SuperiorCard
17045,Distinguish
14246,Vista
1378,Distinguish
2551,SuperiorCard
15969,Vista
2752,Vista
6302,Vista
14702,SuperiorCard
9230,Distinguish
12610,ColonialVoice
12501,ColonialVoice
16179,SuperiorCard
4641,Vista
5625,SuperiorCard
11808,Vista
5186,SuperiorCard
18426,Vista
2245,SuperiorCard
9339,SuperiorCard
12526,ColonialVoice
3775,ColonialVoice
5746,SuperiorCard
16238,ColonialVoice
1320,Distinguish
8439,Distinguish
13772,Vista
18257,SuperiorCard
15538,Vista
6238,ColonialVoice
16583,Vista
8695,SuperiorCard
16471,ColonialVoice
10811,Distinguish
12388,Distinguish
2086,ColonialVoice
12003,Distinguish
14283,ColonialVoice
7467,Vista
10649,Vista
9144,Vista
4503,ColonialVoice
10492,SuperiorCard
15586,Vista
3431,Distinguish
781,ColonialVoice
3851,Distinguish
9865,SuperiorCard
17947,ColonialVoice
3348,ColonialVoice
5144,Distinguish
18422,Distinguish
3257,ColonialVoice
17251,Distinguish
5457,Distinguish
8322,Distinguish
14852,Distinguish
18621,Vista
13413,SuperiorCard
16426,SuperiorCard
16155,SuperiorCard
8068,SuperiorCard
14518,Distinguish
14420,ColonialVoice
7775,Distinguish
16260,Distinguish
6800,SuperiorCard
2172,Distinguish
5803,Distinguish
16429,ColonialVoice
13766,Distinguish
17550,ColonialVoice
17556,Distinguish
15430,Distinguish
17078,Distinguish
7742,Distinguish
6958,SuperiorCard
7356,ColonialVoice
8228,SuperiorCard
4787,Distinguish
18223,Vista
14646,SuperiorCard
1624,Vista
1424,SuperiorCard
9790,SuperiorCard
740,SuperiorCard
10590,ColonialVoice
10852,Vista
11365,Vista
12261,Distinguish
19050,SuperiorCard
11171,ColonialVoice
11004,SuperiorCard
386,SuperiorCard
16831,ColonialVoice
15062,Distinguish
18330,ColonialVoice
2429,Vista
13837,SuperiorCard
9426,Distinguish
18105,ColonialVoice
9685,Vista
1696,SuperiorCard
732,SuperiorCard
9846,ColonialVoice
12834,SuperiorCard
4801,SuperiorCard
6041,Distinguish
16569,ColonialVoice
14740,Distinguish
1561,SuperiorCard
13198,Distinguish
6899,SuperiorCard
12500,Vista
5621,Distinguish
13589,Distinguish
5389,ColonialVoice
19125,Distinguish
215,Vista
753,SuperiorCard
3961,Vista
5310,Distinguish
8781,SuperiorCard
9615,Vista
17209,Vista
15708,Vista
7502,ColonialVoice
7610,ColonialVoice
14304,SuperiorCard
16797,ColonialVoice
3199,Distinguish
3098,ColonialVoice
17371,ColonialVoice
17661,Distinguish
18494,Vista
4073,SuperiorCard
2458,SuperiorCard
16996,Vista
5317,Distinguish
10152,ColonialVoice
16185,Vista
14857,ColonialVoice
10047,Vista
1289,Distinguish
18009,SuperiorCard
10679,Vista
14362,Distinguish
1687,Vista
13668,ColonialVoice
8264,Vista
19093,Distinguish
13136,SuperiorCard
3076,Vista
15711,ColonialVoice
6730,SuperiorCard
6335,ColonialVoice
12075,ColonialVoice
15425,Vista
3551,Distinguish
14559,SuperiorCard
6838,Vista
15666,Vista
297,SuperiorCard
10720,SuperiorCard
4382,Distinguish
6683,Vista
12615,SuperiorCard
16330,Vista
8153,Distinguish
18843,Vista
7866,Vista
3140,Vista
4814,Vista
1253,SuperiorCard
13490,Distinguish
16119,SuperiorCard
9072,Vista
16613,Distinguish
12065,ColonialVoice
14077,SuperiorCard
12823,SuperiorCard
3638,Distinguish
7887,ColonialVoice
14632,Vista
17755,ColonialVoice
15303,Vista
18447,SuperiorCard
5882,Distinguish
4762,Distinguish
3500,Distinguish
7900,Vista
12790,Distinguish
14206,Vista
6045,Distinguish
9632,ColonialVoice
3174,SuperiorCard
9814,ColonialVoice
528,Distinguish
1391,Vista
15931,Vista
14189,SuperiorCard
15921,Distinguish
17363,SuperiorCard
3275,Vista
15066,ColonialVoice
2331,SuperiorCard
5769,ColonialVoice
10227,Vista
13268,Distinguish
6122,ColonialVoice
8658,Distinguish
16017,Vista
6161,Vista
13051,ColonialVoice
5206,SuperiorCard
18755,SuperiorCard
7186,ColonialVoice
17795,SuperiorCard
18869,SuperiorCard
73,Vista
17413,ColonialVoice
11688,Vista
16214,Vista
1043,ColonialVoice
8767,SuperiorCard
1798,SuperiorCard
8423,SuperiorCard
18563,Distinguish
13462,Distinguish
10271,Distinguish
336,SuperiorCard
4104,ColonialVoice
9592,Vista
1069,SuperiorCard
7207,Vista
18819,SuperiorCard
15885,Distinguish
14131,Distinguish
10946,SuperiorCard
18612,ColonialVoice
8519,Vista
5858,Distinguish
314,ColonialVoice
16549,Vista
2630,Distinguish
10983,SuperiorCard
4643,SuperiorCard
15306,Distinguish
13074,ColonialVoice
1709,SuperiorCard
9123,Distinguish
3932,Distinguish
7723,Vista
9705,SuperiorCard
2197,Vista
12843,Distinguish
16246,Distinguish
7061,SuperiorCard
18856,SuperiorCard
13484,Distinguish
17601,Vista
10708,ColonialVoice
18371,ColonialVoice
12968,ColonialVoice
8790,SuperiorCard
788,Vista
17414,SuperiorCard
8742,Vista
30,Vista
16168,SuperiorCard
3283,ColonialVoice
1177,ColonialVoice
10135,SuperiorCard
9097,Vista
19064,Distinguish
5138,Vista
6102,SuperiorCard
13202,SuperiorCard
15494,ColonialVoice
8741,ColonialVoice
16903,Vista
13201,SuperiorCard
8290,SuperiorCard
15665,SuperiorCard
4791,Vista
11703,SuperiorCard
14260,ColonialVoice
18628,ColonialVoice
16805,Distinguish
14926,SuperiorCard
9016,SuperiorCard
3654,Vista
17513,Vista
17245,Distinguish
16286,ColonialVoice
10299,Vista
8871,Distinguish
3984,SuperiorCard
3905,Vista
13878,SuperiorCard
11566,SuperiorCard
4878,ColonialVoice
6646,Distinguish
9074,Vista
13653,SuperiorCard
4695,Vista
2352,SuperiorCard
10518,Distinguish
6842,SuperiorCard
16649,SuperiorCard
15567,ColonialVoice
17876,ColonialVoice
10009,Vista
10935,SuperiorCard
11146,ColonialVoice
5099,Vista
3484,SuperiorCard
3401,Vista
12569,Vista
12192,SuperiorCard
5817,Distinguish
15720,SuperiorCard
9867,Distinguish
3232,Vista
8593,Vista
4617,ColonialVoice
16201,ColonialVoice
4318,ColonialVoice
8814,SuperiorCard
10846,Distinguish
18955,ColonialVoice
11585,ColonialVoice
17106,Distinguish
14881,Distinguish
17874,SuperiorCard
18586,ColonialVoice
15316,SuperiorCard
9895,ColonialVoice
1606,SuperiorCard
1875,ColonialVoice
2776,SuperiorCard
17794,Distinguish
10043,Vista
3793,Distinguish
14284,Vista
4397,SuperiorCard
1367,Distinguish
17202,ColonialVoice
3574,SuperiorCard
9976,ColonialVoice
14796,Vista
17742,ColonialVoice
14041,Vista
13055,SuperiorCard
14223,SuperiorCard
13470,Distinguish
7496,ColonialVoice
8126,SuperiorCard
4979,ColonialVoice
6061,Distinguish
14486,Vista
12000,SuperiorCard
12605,Distinguish
2717,SuperiorCard
13957,Vista
14051,Vista
3204,Vista
14965,Distinguish
9803,Vista
4062,Vista
11490,Vista
13445,SuperiorCard
3175,ColonialVoice
17720,SuperiorCard
12667,Vista
17437,Vista
1516,Distinguish
15518,Vista
18549,ColonialVoice
1243,ColonialVoice
13211,Vista
12771,SuperiorCard
1219,SuperiorCard
16138,ColonialVoice
10550,ColonialVoice
14333,Distinguish
8844,ColonialVoice
12174,Vista
11494,ColonialVoice
1143,ColonialVoice
243,Distinguish
3570,Distinguish
436,Distinguish
3550,ColonialVoice
496,ColonialVoice
10361,Vista
14097,SuperiorCard
18446,SuperiorCard
15160,SuperiorCard
15812,SuperiorCard
240,Distinguish
4196,ColonialVoice
10886,SuperiorCard
7311,Vista
3930,ColonialVoice
15394,Vista
1668,Vista
4169,Vista
15961,SuperiorCard
18512,Distinguish
15738,Vista
2880,Distinguish
5739,ColonialVoice
7710,Distinguish
12088,Distinguish
12285,Distinguish
5248,Vista
8114,ColonialVoice
3157,Distinguish
14358,SuperiorCard
4875,Vista
15878,ColonialVoice
17884,ColonialVoice
12419,Vista
16215,Distinguish
8082,ColonialVoice
11866,Distinguish
7252,Distinguish
13613,ColonialVoice
7585,ColonialVoice
9215,Vista
2670,Distinguish
17681,ColonialVoice
8092,SuperiorCard
6897,SuperiorCard
7730,ColonialVoice
12045,SuperiorCard
17187,Distinguish
12542,Distinguish
773,ColonialVoice
622,Vista
4940,Vista
6805,SuperiorCard
9897,Vista
12865,SuperiorCard
8889,Distinguish
462,SuperiorCard
18765,Distinguish
18468,SuperiorCard
5980,SuperiorCard
706,Vista
712,ColonialVoice
17631,ColonialVoice
6328,Vista
1052,Distinguish
1744,Vista
3041,SuperiorCard
9548,Distinguish
6802,Distinguish
10228,ColonialVoice
4094,Vista
12158,Distinguish
13259,ColonialVoice
8574,ColonialVoice
14688,SuperiorCard
15871,SuperiorCard
647,SuperiorCard
9575,ColonialVoice
17144,ColonialVoice
17254,ColonialVoice
15324,Vista
16757,Distinguish
5522,Distinguish
1782,SuperiorCard
13251,ColonialVoice
16742,Vista
11270,Distinguish
398,SuperiorCard
18909,Distinguish
10447,Distinguish
16763,ColonialVoice
13753,Vista
17478,Distinguish
6750,Distinguish
9315,Vista
16183,Distinguish
7550,SuperiorCard
153,Vista
1040,Vista
10650,ColonialVoice
13944,Distinguish
17158,Vista
14536,Vista
4894,SuperiorCard
12617,Distinguish
10912,Distinguish
1720,SuperiorCard
5963,Vista
4747,ColonialVoice
17237,ColonialVoice
12250,SuperiorCard
16562,SuperiorCard
17964,ColonialVoice
15564,SuperiorCard
7966,ColonialVoice
13517,ColonialVoice
4071,Vista
8386,SuperiorCard
9193,Vista
5042,ColonialVoice
6545,ColonialVoice
2380,SuperiorCard
5472,Distinguish
2816,Vista
4577,Vista
8315,Distinguish
1698,SuperiorCard
4603,Distinguish
3258,Distinguish
2895,Distinguish
13699,SuperiorCard
17654,SuperiorCard
8468,ColonialVoice
9169,ColonialVoice
9779,SuperiorCard
14750,Vista
15748,Distinguish
1024,ColonialVoice
3104,Distinguish
4183,ColonialVoice
16391,SuperiorCard
16194,ColonialVoice
9567,ColonialVoice
12801,SuperiorCard
913,ColonialVoice
9477,ColonialVoice
13206,Distinguish
8716,Distinguish
9568,Distinguish
8156,Distinguish
10067,ColonialVoice
7517,SuperiorCard
6240,Vista
3657,Vista
3766,Vista
5588,ColonialVoice
12585,Vista
13763,ColonialVoice
11649,Vista
1968,ColonialVoice
7965,Distinguish
17699,ColonialVoice
253,SuperiorCard
7382,SuperiorCard
6374,SuperiorCard
3149,Distinguish
13089,Distinguish
14153,SuperiorCard
9639,ColonialVoice
8585,SuperiorCard
15545,ColonialVoice
6716,SuperiorCard
12447,Vista
18067,ColonialVoice
5116,SuperiorCard
17916,SuperiorCard
5762,ColonialVoice
1607,SuperiorCard
10579,ColonialVoice
17487,ColonialVoice
794,ColonialVoice
5814,ColonialVoice
1334,ColonialVoice
7415,ColonialVoice
11922,Distinguish
15353,Vista
16890,SuperiorCard
10893,Distinguish
7442,Vista
12587,SuperiorCard
6512,Vista
9949,Distinguish
11056,Vista
8710,ColonialVoice
1546,SuperiorCard
267,SuperiorCard
15286,ColonialVoice
15104,SuperiorCard
9116,ColonialVoice
19030,Vista
11760,Distinguish
18304,ColonialVoice
18245,SuperiorCard
1795,SuperiorCard
17845,Vista
4070,Vista
9253,SuperiorCard
5324,ColonialVoice
14537,SuperiorCard
12794,SuperiorCard
2954,Vista
11320,ColonialVoice
11892,Distinguish
973,Distinguish
1201,SuperiorCard
1374,Vista
10472,SuperiorCard
3560,Vista
11431,Distinguish
1287,SuperiorCard
14056,ColonialVoice
13011,SuperiorCard
2604,SuperiorCard
18864,SuperiorCard
16988,ColonialVoice
8486,SuperiorCard
9015,Vista
11717,SuperiorCard
11542,Distinguish
19004,Vista
16267,ColonialVoice
2300,ColonialVoice
2219,SuperiorCard
15766,Distinguish
10956,Distinguish
4548,Distinguish
13103,ColonialVoice
2536,ColonialVoice
1593,SuperiorCard
7421,Vista
447,SuperiorCard
16396,SuperiorCard
11780,Vista
7999,Distinguish
3309,Distinguish
11634,Vista
2968,ColonialVoice
9218,Distinguish
8890,ColonialVoice
16145,Vista
9559,ColonialVoice
3689,Vista
7716,SuperiorCard
11775,Vista
520,Distinguish
16601,Vista
10734,SuperiorCard
15608,ColonialVoice
14653,Vista
4090,SuperiorCard
274,Distinguish
8725,SuperiorCard
4736,Vista
18209,Distinguish
8592,Distinguish
139,SuperiorCard
18497,Distinguish
16578,Vista
11985,ColonialVoice
5140,Vista
14492,Distinguish
7173,Vista
7952,SuperiorCard
4874,Distinguish
16755,ColonialVoice
4928,ColonialVoice
4492,SuperiorCard
8659,Distinguish
1872,ColonialVoice
2230,Vista
8899,Vista
13243,ColonialVoice
1385,Distinguish
12148,Vista
874,Distinguish
18083,SuperiorCard
8047,Vista
9909,Distinguish
1224,Vista
12329,Distinguish
13186,Distinguish
3664,Distinguish
10522,Vista
774,SuperiorCard
6325,Vista
5665,SuperiorCard
2996,SuperiorCard
3609,Vista
12652,ColonialVoice
9353,Distinguish
15644,ColonialVoice
16306,Vista
7748,SuperiorCard
1866,SuperiorCard
15372,ColonialVoice
12641,Vista
13273,SuperiorCard
3522,Distinguish
1547,Distinguish
7396,Vista
5327,Distinguish
8805,Vista
17418,SuperiorCard
10020,Distinguish
70,Distinguish
4036,Distinguish
12236,SuperiorCard
